season_id,game_id,game_version,side_id,team_id,num_players,opp_team_id,opp_num_players,outcome,pts,fgm,fga,fgperc,efgperc,twoptm,twopta,twoptperc,threeptm,threepta,threeptperc,ftm,fta,ftperc,oreb,dreb,reb,ast,tov,stl,blk,blka,fc,sfc,nsfc,fd,sfd,nsfd,pir,opp_pts,opp_fgm,opp_fga,opp_fgperc,opp_efgperc,opp_twoptm,opp_twopta,opp_twoptperc,opp_threeptm,opp_threepta,opp_threeptperc,opp_ftm,opp_fta,opp_ftperc,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_fc,opp_sfc,opp_nsfc,opp_fd,opp_sfd,opp_nsfd,opp_pir,poss,opp_poss,passes,opp_passes,dribbles,opp_dribbles,second_chance_pts,opp_second_chance_pts,pts_off_tov,opp_pts_off_tov,true_fga,opp_true_fga,true_threepta,opp_true_threepta,players_involved,opp_players_involved,poss_with_tfga,opp_poss_with_tfga,avg_passes,avg_passes_with_tfga,avg_players_involved,avg_players_involved_with_tfga,opp_avg_passes,opp_avg_passes_tfga,opp_avg_players_involved,opp_avg_players_involved_with_tfga,avg_pts_with_1p,avg_pts_with_2p,avg_pts_with_3p,avg_pts_with_4p,avg_pts_with_5p
25,20191114-1930-hotshots-lions,5200,1,lions,6,hotshots,7,d,28,13,62,21.0,21.8,12,54,22.2,1,8,12.5,1,10,10.0,9,20,29,7,7,7,0,6,16,9,7,5,5,0,-11,61,27,55,49.1,50.0,26,51,51.0,1,4,25.0,6,18,33.3,14,45,59,14,15,5,6,0,5,5,0,16,9,7,101,66,66,111,85,105,97,5,16,5,6,67,64,8,4,166,139,58,51,1.6818181818181819,1.8103448275862069,2.515151515151515,2.6206896551724137,1.2878787878787878,1.4901960784313726,2.106060606060606,2.2745098039215685,0.5,0.4883720930232558,0.5416666666666666,0.8333333333333334,2.0
25,20191114-2015-northlondonlions-camdenhells,5200,0,northlondonlions,6,camdenhells,9,d,32,12,50,24.0,24.0,12,38,31.6,0,12,0,8,14,57.1,13,20,33,3,10,6,5,2,7,5,2,13,8,5,29,46,20,54,37.0,37.0,20,49,40.8,0,5,0,6,10,60.0,16,28,44,12,11,4,2,5,13,8,5,7,5,2,48,55,54,46,150,80,104,5,12,9,12,56,59,12,5,99,154,44,46,0.8363636363636363,0.8636363636363636,1.8,1.8636363636363635,2.7777777777777777,2.9565217391304346,2.8518518518518516,2.9130434782608696,0.6571428571428571,0.5714285714285714,0.2857142857142857,0.0,nan
25,20191114-2015-northlondonlions-camdenhells,5200,1,camdenhells,9,northlondonlions,6,w,46,20,54,37.0,37.0,20,49,40.8,0,5,0,6,10,60.0,16,28,44,12,11,4,2,5,13,8,5,7,5,2,48,32,12,50,24.0,24.0,12,38,31.6,0,12,0,8,14,57.1,13,20,33,3,10,6,5,2,7,5,2,13,8,5,29,54,55,150,46,104,80,12,5,12,9,59,56,5,12,154,99,46,44,2.7777777777777777,2.9565217391304346,2.8518518518518516,2.9130434782608696,0.8363636363636363,0.8636363636363636,1.8,1.8636363636363635,1.0,1.0,1.0,0.9230769230769231,1.0
25,20191114-2100-rockets-burritos,5200,0,rockets,7,burritos,6,w,53,19,42,45.2,52.4,13,30,43.3,6,12,50.0,9,18,50.0,6,21,27,15,13,16,1,0,14,4,10,15,8,7,68,33,14,39,35.9,38.5,12,31,38.7,2,8,25.0,3,7,42.9,7,21,28,8,22,10,0,1,15,8,7,14,4,10,26,57,57,114,94,92,100,5,6,26,8,49,42,12,8,142,134,43,36,2.0,2.046511627906977,2.491228070175439,2.627906976744186,1.6491228070175439,1.6944444444444444,2.3508771929824563,2.4722222222222223,0.9642857142857143,0.9565217391304348,1.1333333333333333,0.8333333333333334,1.0
25,20191114-2100-rockets-burritos,5200,1,burritos,6,rockets,7,d,33,14,39,35.9,38.5,12,31,38.7,2,8,25.0,3,7,42.9,7,21,28,8,22,10,0,1,15,8,7,14,4,10,26,53,19,42,45.2,52.4,13,30,43.3,6,12,50.0,9,18,50.0,6,21,27,15,13,16,1,0,14,4,10,15,8,7,68,57,57,94,114,100,92,6,5,8,26,42,49,8,12,134,142,36,43,1.6491228070175439,1.6944444444444444,2.3508771929824563,2.4722222222222223,2.0,2.046511627906977,2.491228070175439,2.627906976744186,0.8064516129032258,0.7619047619047619,0.9285714285714286,1.1666666666666667,2.0
25,20191121-1845-rockets-greenmachine,5300,0,rockets,8,greenmachine,8,w,62,27,44,61.4,62.5,26,39,66.7,1,5,20.0,7,13,53.8,8,27,35,19,14,18,4,2,16,6,10,12,7,5,95,21,7,40,17.5,18.8,6,37,16.2,1,3,33.3,6,15,40.0,11,13,24,4,19,5,2,4,12,7,5,16,6,10,-5,56,55,77,104,83,101,5,6,26,4,48,45,5,3,127,140,41,35,1.375,1.3414634146341464,2.267857142857143,2.292682926829268,1.8909090909090909,2.2857142857142856,2.5454545454545454,2.742857142857143,1.44,1.44,1.6428571428571428,0.0,nan
25,20191121-1845-rockets-greenmachine,5300,1,greenmachine,8,rockets,8,d,21,7,40,17.5,18.8,6,37,16.2,1,3,33.3,6,15,40.0,11,13,24,4,19,5,2,4,12,7,5,16,6,10,-5,62,27,44,61.4,62.5,26,39,66.7,1,5,20.0,7,13,53.8,8,27,35,19,14,18,4,2,16,6,10,12,7,5,95,55,56,104,77,101,83,6,5,4,26,45,48,3,5,140,127,35,41,1.8909090909090909,2.2857142857142856,2.5454545454545454,2.742857142857143,1.375,1.3414634146341464,2.267857142857143,2.292682926829268,0.6071428571428571,0.5416666666666666,0.5625,0.4,1.0
25,20191121-1930-northlondonlions-lions,5300,0,northlondonlions,9,lions,6,d,52,17,49,34.7,40.8,11,29,37.9,6,20,30.0,12,18,66.7,14,19,33,10,14,7,3,1,19,7,12,19,9,10,52,55,20,46,43.5,44.6,19,35,54.3,1,11,9.1,14,23,60.9,11,22,33,11,11,9,1,3,19,9,10,19,7,12,60,57,57,62,91,84,98,8,11,5,18,56,52,20,11,119,134,43,45,1.087719298245614,1.2790697674418605,2.087719298245614,2.302325581395349,1.5964912280701755,1.711111111111111,2.3508771929824563,2.4444444444444446,1.3055555555555556,1.3333333333333333,1.1818181818181819,0.8,0.0
25,20191121-1930-northlondonlions-lions,5300,1,lions,6,northlondonlions,9,w,55,20,46,43.5,44.6,19,35,54.3,1,11,9.1,14,23,60.9,11,22,33,11,11,9,1,3,19,9,10,19,7,12,60,52,17,49,34.7,40.8,11,29,37.9,6,20,30.0,12,18,66.7,14,19,33,10,14,7,3,1,19,7,12,19,9,10,52,57,57,91,62,98,84,11,8,18,5,52,56,11,20,134,119,45,43,1.5964912280701755,1.711111111111111,2.3508771929824563,2.4444444444444446,1.087719298245614,1.2790697674418605,2.087719298245614,2.302325581395349,1.0,1.1,1.05,1.4285714285714286,nan
25,20191121-2015-hotshots-lostangels,5300,0,hotshots,8,lostangels,7,d,42,17,46,37.0,39.1,15,37,40.5,2,9,22.2,6,11,54.5,8,27,35,10,16,6,1,5,12,8,4,11,6,5,38,44,16,49,32.7,33.7,15,39,38.5,1,10,10.0,11,16,68.8,8,24,32,9,10,9,5,1,11,6,5,12,8,4,51,59,60,96,207,106,113,2,9,8,18,51,55,9,10,140,206,44,48,1.6271186440677967,1.7727272727272727,2.3728813559322033,2.522727272727273,3.45,3.6458333333333335,3.433333333333333,3.5416666666666665,0.8947368421052632,0.9032258064516129,1.0476190476190477,0.8,2.0
25,20191121-2015-hotshots-lostangels,5300,1,lostangels,7,hotshots,8,w,44,16,49,32.7,33.7,15,39,38.5,1,10,10.0,11,16,68.8,8,24,32,9,10,9,5,1,11,6,5,12,8,4,51,42,17,46,37.0,39.1,15,37,40.5,2,9,22.2,6,11,54.5,8,27,35,10,16,6,1,5,12,8,4,11,6,5,38,60,59,207,96,113,106,9,2,18,8,55,51,10,9,206,140,48,44,3.45,3.6458333333333335,3.433333333333333,3.5416666666666665,1.6271186440677967,1.7727272727272727,2.3728813559322033,2.522727272727273,0.7027027027027027,0.6666666666666666,0.6451612903225806,0.5416666666666666,0.375
25,20191121-2100-burritos-camdenhells,5300,0,burritos,8,camdenhells,8,w,54,23,52,44.2,48.1,19,41,46.3,4,11,36.4,4,7,57.1,8,25,33,10,12,9,0,3,8,6,2,6,4,2,57,43,19,55,34.5,34.5,19,53,35.8,0,2,0,5,11,45.5,15,22,37,18,13,6,3,0,6,4,2,8,6,2,54,59,59,135,176,127,127,8,8,10,10,55,60,11,2,156,186,47,46,2.288135593220339,2.4893617021276597,2.6440677966101696,2.74468085106383,2.983050847457627,3.4347826086956523,3.152542372881356,3.4782608695652173,1.1891891891891893,1.1515151515151516,1.0526315789473684,1.0909090909090908,0.6666666666666666
25,20191121-2100-burritos-camdenhells,5300,1,camdenhells,8,burritos,8,d,43,19,55,34.5,34.5,19,53,35.8,0,2,0,5,11,45.5,15,22,37,18,13,6,3,0,6,4,2,8,6,2,54,54,23,52,44.2,48.1,19,41,46.3,4,11,36.4,4,7,57.1,8,25,33,10,12,9,0,3,8,6,2,6,4,2,57,59,59,176,135,127,127,8,8,10,10,60,55,2,11,186,156,46,47,2.983050847457627,3.4347826086956523,3.152542372881356,3.4782608695652173,2.288135593220339,2.4893617021276597,2.6440677966101696,2.74468085106383,0.9166666666666666,0.9428571428571428,1.0,0.7894736842105263,0.7142857142857143
25,20191128-1845-camdenhells-greenmachine,5500,0,camdenhells,8,greenmachine,8,w,38,18,36,50.0,50.0,18,34,52.9,0,2,0,2,9,22.2,6,21,27,14,12,16,3,1,7,4,3,6,5,1,59,15,5,32,15.6,20.3,2,23,8.7,3,9,33.3,2,8,25.0,9,15,24,3,20,5,1,3,6,5,1,7,4,3,-7,48,47,105,84,88,89,8,2,15,4,40,36,2,9,123,115,34,29,2.1875,2.6470588235294117,2.5625,2.7941176470588234,1.7872340425531914,1.9310344827586208,2.4468085106382977,2.5172413793103448,0.9583333333333334,0.9047619047619048,0.7857142857142857,0.6666666666666666,0.0
25,20191128-1845-camdenhells-greenmachine,5500,1,greenmachine,8,camdenhells,8,d,15,5,32,15.6,20.3,2,23,8.7,3,9,33.3,2,8,25.0,9,15,24,3,20,5,1,3,6,5,1,7,4,3,-7,38,18,36,50.0,50.0,18,34,52.9,0,2,0,2,9,22.2,6,21,27,14,12,16,3,1,7,4,3,6,5,1,59,47,48,84,105,89,88,2,8,4,15,36,40,9,2,115,123,29,34,1.7872340425531914,1.9310344827586208,2.4468085106382977,2.5172413793103448,2.1875,2.6470588235294117,2.5625,2.7941176470588234,0.55,0.6470588235294118,0.8333333333333334,0.0,0.0
25,20191128-1930-rockets-lostangels,5500,0,rockets,7,lostangels,6,w,37,15,49,30.6,31.6,14,42,33.3,1,7,14.3,6,12,50.0,12,19,31,7,15,22,1,7,12,6,6,9,6,3,33,36,15,42,35.7,38.1,13,29,44.8,2,13,15.4,4,9,44.4,10,25,35,11,24,8,7,1,9,6,3,12,6,6,43,59,59,124,157,98,83,15,11,17,14,55,45,7,13,148,167,43,36,2.1016949152542375,2.488372093023256,2.5084745762711864,2.7674418604651163,2.6610169491525424,3.138888888888889,2.830508474576271,3.2222222222222223,0.7692307692307693,0.8,0.8888888888888888,0.8888888888888888,0.8
25,20191128-1930-rockets-lostangels,5500,1,lostangels,6,rockets,7,d,36,15,42,35.7,38.1,13,29,44.8,2,13,15.4,4,9,44.4,10,25,35,11,24,8,7,1,9,6,3,12,6,6,43,37,15,49,30.6,31.6,14,42,33.3,1,7,14.3,6,12,50.0,12,19,31,7,15,22,1,7,12,6,6,9,6,3,33,59,59,157,124,83,98,11,15,14,17,45,55,13,7,167,148,36,43,2.6610169491525424,3.138888888888889,2.830508474576271,3.2222222222222223,2.1016949152542375,2.488372093023256,2.5084745762711864,2.7674418604651163,0.9565217391304348,1.0,1.0526315789473684,0.5,0.8
25,20191128-2015-burritos-lions,5500,0,burritos,6,lions,7,w,55,23,45,51.1,51.1,23,42,54.8,0,3,0,9,20,45.0,10,26,36,9,17,7,0,0,5,3,2,16,12,4,68,53,21,50,42.0,49.0,14,30,46.7,7,20,35.0,4,7,57.1,3,20,23,14,10,9,0,0,17,13,4,6,4,2,46,61,61,75,131,72,99,8,2,14,13,53,53,3,21,128,151,46,49,1.2295081967213115,1.326086956521739,2.098360655737705,2.260869565217391,2.1475409836065573,2.3469387755102042,2.4754098360655736,2.63265306122449,1.0833333333333333,1.0,1.1666666666666667,2.0,2.0
25,20191128-2015-burritos-lions,5500,1,lions,7,burritos,6,d,53,21,50,42.0,49.0,14,30,46.7,7,20,35.0,4,7,57.1,3,20,23,14,10,9,0,0,17,13,4,6,4,2,46,55,23,45,51.1,51.1,23,42,54.8,0,3,0,9,20,45.0,10,26,36,9,17,7,0,0,5,3,2,16,12,4,68,61,61,131,75,99,72,2,8,13,14,53,53,21,3,151,128,49,46,2.1475409836065573,2.3469387755102042,2.4754098360655736,2.63265306122449,1.2295081967213115,1.326086956521739,2.098360655737705,2.260869565217391,1.1111111111111112,1.09375,1.1,1.0,0.0
25,20191128-2100-hotshots-northlondonlions,5500,0,hotshots,6,northlondonlions,8,w,40,16,47,34.0,36.2,14,38,36.8,2,9,22.2,6,15,40.0,9,31,40,12,13,10,8,3,10,6,4,11,7,4,55,31,11,66,16.7,19.7,7,41,17.1,4,25,16.0,5,11,45.5,27,26,53,9,13,12,3,8,11,7,4,10,6,4,25,58,58,74,73,77,73,2,5,15,8,53,71,9,25,124,119,45,47,1.2758620689655173,1.4666666666666666,2.1379310344827585,2.2888888888888888,1.2586206896551724,1.446808510638298,2.0517241379310347,2.1914893617021276,0.7352941176470589,0.8620689655172413,0.625,0.5,0.0
25,20191128-2100-hotshots-northlondonlions,5500,1,northlondonlions,8,hotshots,6,d,31,11,66,16.7,19.7,7,41,17.1,4,25,16.0,5,11,45.5,27,26,53,9,13,12,3,8,11,7,4,10,6,4,25,40,16,47,34.0,36.2,14,38,36.8,2,9,22.2,6,15,40.0,9,31,40,12,13,10,8,3,10,6,4,11,7,4,55,58,58,73,74,73,77,5,2,8,15,71,53,25,9,119,124,47,45,1.2586206896551724,1.446808510638298,2.0517241379310347,2.1914893617021276,1.2758620689655173,1.4666666666666666,2.1379310344827585,2.2888888888888888,0.6764705882352942,0.7083333333333334,0.7272727272727273,0.5,2.0
25,20191205-1845-northlondonlions-burritos,5500,0,northlondonlions,8,burritos,7,d,36,15,64,23.4,27.3,10,43,23.3,5,21,23.8,1,1,100.0,14,24,38,6,12,10,3,2,11,8,3,5,1,4,24,50,18,51,35.3,38.2,15,38,39.5,3,13,23.1,11,16,68.8,13,35,48,14,16,7,2,3,5,1,4,11,8,3,70,62,63,47,111,79,106,18,13,6,11,64,59,21,13,109,157,50,49,0.7580645161290323,0.84,1.7580645161290323,1.84,1.7619047619047619,1.9591836734693877,2.492063492063492,2.63265306122449,0.7692307692307693,0.9583333333333334,1.4,1.6666666666666667,nan
25,20191205-1845-northlondonlions-burritos,5500,1,burritos,7,northlondonlions,8,w,50,18,51,35.3,38.2,15,38,39.5,3,13,23.1,11,16,68.8,13,35,48,14,16,7,2,3,5,1,4,11,8,3,70,36,15,64,23.4,27.3,10,43,23.3,5,21,23.8,1,1,100.0,14,24,38,6,12,10,3,2,11,8,3,5,1,4,24,63,62,111,47,106,79,13,18,11,6,59,64,13,21,157,109,49,50,1.7619047619047619,1.9591836734693877,2.492063492063492,2.63265306122449,0.7580645161290323,0.84,1.7580645161290323,1.84,1.0263157894736843,1.0555555555555556,1.1578947368421053,1.1666666666666667,0.0
25,20191205-1930-lostangels-camdenhells,5500,0,lostangels,6,camdenhells,7,d,41,15,41,36.6,47.6,6,22,27.3,9,19,47.4,2,7,28.6,5,25,30,14,22,11,1,1,6,2,4,7,4,3,44,44,20,56,35.7,38.4,17,47,36.2,3,9,33.3,1,4,25.0,12,23,35,10,15,16,1,1,7,4,3,6,2,4,50,61,62,251,136,100,99,3,8,11,16,44,58,19,9,206,168,42,48,4.114754098360656,4.095238095238095,3.377049180327869,3.3333333333333335,2.193548387096774,2.4166666666666665,2.7096774193548385,2.8333333333333335,1.0,1.0,1.0,1.0,1.125
25,20191205-1930-lostangels-camdenhells,5500,1,camdenhells,7,lostangels,6,w,44,20,56,35.7,38.4,17,47,36.2,3,9,33.3,1,4,25.0,12,23,35,10,15,16,1,1,7,4,3,6,2,4,50,41,15,41,36.6,47.6,6,22,27.3,9,19,47.4,2,7,28.6,5,25,30,14,22,11,1,1,6,2,4,7,4,3,44,62,61,136,251,99,100,8,3,16,11,58,44,9,19,168,206,48,42,2.193548387096774,2.4166666666666665,2.7096774193548385,2.8333333333333335,4.114754098360656,4.095238095238095,3.377049180327869,3.3333333333333335,0.9032258064516129,0.9333333333333333,1.0,1.0909090909090908,0.8
25,20191205-2015-rockets-hotshots,5500,0,rockets,6,hotshots,7,w,56,22,50,44.0,50.0,16,32,50.0,6,18,33.3,6,15,40.0,13,22,35,14,15,11,0,1,13,7,6,12,7,5,62,41,16,42,38.1,40.5,14,36,38.9,2,6,33.3,7,13,53.8,7,20,27,7,18,9,1,0,12,7,5,13,7,6,36,60,59,129,68,106,92,8,6,16,7,57,48,19,6,162,113,47,43,2.15,2.3617021276595747,2.7,2.851063829787234,1.152542372881356,1.255813953488372,1.9152542372881356,2.0,1.2121212121212122,1.2413793103448276,1.105263157894737,1.0,2.0
25,20191205-2015-rockets-hotshots,5500,1,hotshots,7,rockets,6,d,41,16,42,38.1,40.5,14,36,38.9,2,6,33.3,7,13,53.8,7,20,27,7,18,9,1,0,12,7,5,13,7,6,36,56,22,50,44.0,50.0,16,32,50.0,6,18,33.3,6,15,40.0,13,22,35,14,15,11,0,1,13,7,6,12,7,5,62,59,60,68,129,92,106,6,8,7,16,48,57,6,19,113,162,43,47,1.152542372881356,1.255813953488372,1.9152542372881356,2.0,2.15,2.3617021276595747,2.7,2.851063829787234,0.9428571428571428,0.8947368421052632,1.0,1.0,2.0
25,20191205-2100-lions-greenmachine,5500,0,lions,6,greenmachine,7,d,41,19,60,31.7,33.3,17,44,38.6,2,16,12.5,1,2,50.0,15,29,44,11,12,5,4,1,7,2,5,3,1,2,46,49,21,65,32.3,36.9,15,46,32.6,6,19,31.6,1,3,33.3,16,27,43,15,10,8,1,4,3,1,2,7,2,5,60,60,60,169,142,118,119,4,10,12,5,61,66,16,19,170,172,49,51,2.816666666666667,3.122448979591837,2.8333333333333335,2.9591836734693877,2.3666666666666667,2.4313725490196076,2.8666666666666667,2.9019607843137254,0.7073170731707317,0.75,0.6153846153846154,0.5263157894736842,0.5
25,20191205-2100-lions-greenmachine,5500,1,greenmachine,7,lions,6,w,49,21,65,32.3,36.9,15,46,32.6,6,19,31.6,1,3,33.3,16,27,43,15,10,8,1,4,3,1,2,7,2,5,60,41,19,60,31.7,33.3,17,44,38.6,2,16,12.5,1,2,50.0,15,29,44,11,12,5,4,1,7,2,5,3,1,2,46,60,60,142,169,119,118,10,4,5,12,66,61,19,16,172,170,51,49,2.3666666666666667,2.4313725490196076,2.8666666666666667,2.9019607843137254,2.816666666666667,3.122448979591837,2.8333333333333335,2.9591836734693877,1.0232558139534884,1.0232558139534884,1.0,1.4166666666666667,0.0
25,20191017-1845-hotshots-rockets,5100,0,rockets,8,hotshots,9,w,70,30,65,46.2,47.7,28,56,50.0,2,9,22.2,8,13,61.5,23,23,46,21,3,11,0,2,16,8,8,10,7,3,97,22,6,31,19.4,22.6,4,25,16.0,2,6,33.3,8,15,53.3,5,15,20,4,18,3,2,0,10,7,3,16,8,8,7,51,52,120,70,70,64,19,0,21,0,71,38,9,6,148,112,49,34,2.3529411764705883,2.4285714285714284,2.9019607843137254,2.9591836734693877,1.3461538461538463,1.7058823529411764,2.1538461538461537,2.4411764705882355,1.5806451612903225,1.5517241379310345,1.65,2.2,2.25
25,20191017-1845-hotshots-rockets,5100,1,hotshots,9,rockets,8,d,22,6,31,19.4,22.6,4,25,16.0,2,6,33.3,8,15,53.3,5,15,20,4,18,3,2,0,10,7,3,16,8,8,7,70,30,65,46.2,47.7,28,56,50.0,2,9,22.2,8,13,61.5,23,23,46,21,3,11,0,2,16,8,8,10,7,3,97,52,51,70,120,64,70,0,19,0,21,38,71,6,9,112,148,34,49,1.3461538461538463,1.7058823529411764,2.1538461538461537,2.4411764705882355,2.3529411764705883,2.4285714285714284,2.9019607843137254,2.9591836734693877,0.6666666666666666,0.5416666666666666,0.45454545454545453,0.8333333333333334,0.0
